,id,original_language,original_title,popularity
7932,12277,en,Undercover Brother,9.795
7933,175774,de,Rubinrot,13.498
7934,652722,es,En brazos de un asesino,12.319
7935,23706,en,All About Steve,10.547
7936,13672,fr,JCVD,8.046
7937,426814,en,The Domestics,10.807
7938,10985,en,The New Guy,13.044
7939,4689,ko,복수는 나의 것,9.544
7940,356334,en,Gridlocked,9.801
7941,280892,en,Bunks,10.438
7942,269,fr,À bout de souffle,12.644
7943,18320,en,The Young Victoria,13.546
7944,1257,en,Because I Said So,9.544
7945,218784,en,Freaks of Nature,10.748
7946,273641,en,Jackass Presents: Bad Grandpa .5,11.296
7947,10372,en,Ewoks: The Battle for Endor,12.041
7948,810223,en,An Autumn Romance,10.151
7949,472553,en,Zoo,9.835
7950,296065,en,Last Shift,9.546
7951,31203,fr,Le Petit Nicolas,10.293
7952,12145,en,Fierce Creatures,8.791
7953,10860,en,Steel Magnolias,11.79
7954,196830,en,Stranded,10.045
7955,54113,en,The Swan Princess: Escape from Castle Mountain,11.291
7956,891,en,All the President's Men,12.289
7957,1999,en,In the Bedroom,15.04
7958,48034,fr,Les Petits Mouchoirs,11.541
7959,472744,en,The Gateway,11.541
7960,425942,es,Nieve negra,12.047
7961,10477,en,Driven,12.489
7962,9624,en,On Deadly Ground,9.288
7963,336,it,Giù la testa,10.288
7964,519035,en,Nappily Ever After,12.302
7965,13187,en,A Charlie Brown Christmas,9.288
7966,426254,en,Marjorie Prime,9.796
7967,447277,en,The Little Mermaid,11.071
7968,283227,en,A Little Chaos,11.792
7969,257354,en,Busty Cops: Protect and Serve!,7.145
7970,501190,en,"God, Sex and Truth",14.538
7971,426618,en,Where Hands Touch,10.301
7972,3034,en,Young Frankenstein,15.285
7973,402200,en,Ben 10 Generator Rex Heroes United,12.099
7974,370765,en,Jessica Darling's It List,10.292
7975,180296,en,They Came Together,9.29
7976,22327,en,Youth in Revolt,10.287
7977,11826,en,Sexy Beast,10.785
7978,226948,en,Scarecrow,11.949
7979,27850,en,Halloweentown,12.285
7980,575604,ko,콜,12.037
7981,308529,en,Kickboxer: Vengeance,10.992
7982,23367,en,Bandslam,9.787
7983,86837,fr,Amour,11.037
7984,446131,en,Madame,9.294
7985,219250,ja,劇場版 とある魔術の禁書目録 -エンデュミオンの奇蹟-,10.747
7986,647325,en,The Thing About Harry,10.76
7987,387805,es,07:19,10.451
7988,260347,ja,Sasori: Korosu tenshi 2,13.593
7989,174321,en,The English Teacher,10.287
7990,3782,ja,生きる,10.782
7991,42302,en,Blood Monkey,7.943
7992,575299,ru,Верность,11.805
7993,24477,en,Beethoven's 5th,8.532
7994,575138,zh,新喜剧之王,11.908
7995,33518,en,Alligator,10.031
7996,380124,en,Boo! A Madea Halloween,11.04
7997,227257,en,Monster High: Fright On!,11.994
7998,373261,ja,アート・アイドル声ちゃんの挑戦！ 変躰ランド,12.281
7999,227738,es,Mortadelo y Filemón contra Jimmy el Cachondo,11.786
8000,11476,de,So weit die Füße tragen,8.731
8001,13994,en,Romance & Cigarettes,14.942
8002,883216,en,Pintu Surga Terakhir,16.61
8003,306947,en,The Invitation,11.737
8004,13353,en,"It's the Great Pumpkin, Charlie Brown",10.781
8005,10652,en,Hamburger Hill,10.03
8006,10768,en,Omen III: The Final Conflict,12.029
8007,407890,en,Lean on Pete,10.292
8008,531380,cn,黃金兄弟,11.074
8009,15139,en,The Pagemaster,11.279
8010,416680,es,Gilda: no me arrepiento de este amor,13.797
8011,9494,en,Look Who's Talking,12.977
8012,13155,en,Return to Oz,11.527
8013,546110,zh,The Rookies,9.128
8014,891848,he,Nothing to Hide,16.58
8015,820492,en,Audible,9.982
8016,342474,en,Jenny's Wedding,8.533
8017,531299,en,Kill Chain,13.335
8018,1688,en,Conquest of the Planet of the Apes,14.776
8019,8968,en,Boogeyman,10.278
8020,348697,es,Colegialas lesbianas y el placer de pervertir,11.396
8021,512,en,Scoop,11.778
8022,254375,en,Hector and the Search for Happiness,11.281
8023,10142,en,Casualties of War,11.025
8024,11400,en,The New World,9.527
8025,10824,en,Candyman: Farewell to the Flesh,11.775
8026,460557,zh,奇门遁甲,9.207
8027,522098,en,Babyteeth,13.561
8028,345330,en,Emmanuelle Through Time: Emmanuelle's Supernatural Sexual Activity,11.899
8029,2124,en,Color of Night,11.475
8030,890894,en,This Day’s Madness did prepare Tomorrow’s Silence,16.561
8031,29817,en,Fairy Tales,13.424
8032,10835,cn,喋血雙雄,10.274
8033,480823,en,Dirt,9.187
8034,9280,en,Femme Fatale,10.975
8035,467916,en,Allure,9.247
8036,218275,en,The Letters,11.94
8037,375728,fr,La fille à la fourrure,9.333
8038,122293,en,The Philadelphia Experiment,11.687
8039,645861,en,South of Heaven,10.214
8040,506482,es,Soy leyenda,8.174
8041,491473,en,Gloria Bell,9.041
8042,413857,en,Tragedy Girls,8.034
8043,21683,en,Batman: Mystery of the Batwoman,11.024
8044,11624,en,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,12.273
8045,422469,en,I Am Bolt,7.912
8046,2134,en,The Time Machine,8.024
8047,19016,en,Clifford's Really Big Movie,10.054
8048,11086,en,The Majestic,8.773
8049,753230,es,Las tres muertes de Marisela Escobedo,11.569
8050,25751,en,Children of the Corn V: Fields of Terror,11.493
8051,12716,fr,La Gloire de mon Père,8.521
8052,464742,en,Mad Genius,8.112
8053,11843,en,The Return of the Pink Panther,11.521
8054,962,en,The Gold Rush,12.772
8055,47444,ja,Time of the Apes,11.25
8056,3989,en,Team America: World Police,10.271
8057,24099,en,Dreamscape,11.02
8058,11176,en,The Muppet Movie,11.02
8059,422715,ru,Невеста,15.028
8060,9086,en,Young Guns II,12.019
8061,523077,en,Running with the Devil,11.041
8062,12554,en,Citizen X,12.77
8063,854529,en,Night at the Eagle Inn,9.149
8064,344268,fr,Les Nouvelles Aventures D'Aladin,11.025
8065,338103,en,Curious George 3: Back to the Jungle,8.304
8066,552858,en,Blood Brother,9.914
8067,902,fr,La Cité des Enfants Perdus,11.018
8068,880856,en,Insidious: The Dark Realm,10.399
8069,4597,en,Armored,13.771
8070,398920,fr,Il a déjà tes yeux,10.276
8071,11782,cn,辣手神探,11.767
8072,8398,en,The Hitcher,11.019
8073,20309,en,Say It Isn't So,8.268
8074,9433,en,The Edge,13.468
8075,279641,en,Whiskey Tango Foxtrot,11.024
8076,8691,it,Cannibal Ferox,11.016
8077,10226,fr,Haute tension,10.667
8078,554753,es,Mirreyes vs Godínez,14.393
8079,651589,es,Hasta el cielo,11.821
8080,7857,it,Amarcord,10.015
8081,71,en,Billy Elliot,13.766
8082,294093,en,Dinosaur Island,9.521
8083,513409,en,Earthquake Bird,11.538
8084,1407,fr,La Môme,10.266
8085,1262,en,Stranger Than Fiction,14.766
8086,9612,en,Coneheads,12.264
8087,339408,en,The Birth of a Nation,9.023
8088,397992,en,Fair Haven,7.794
8089,9009,en,Dark Water,11.016
8090,407449,en,Lucky,8.525
8091,651070,en,A Fall from Grace,11.791
8092,622977,en,The Last Vermeer,8.175
8093,113947,en,The Sessions,10.517
8094,415010,fr,Les affamés,11.274
8095,513434,ja,カメラを止めるな！,9.524
8096,299584,en,Christmas Under Wraps,12.219
8097,9090,en,"To Wong Foo, Thanks for Everything! Julie Newmar",9.263
8098,642725,sk,Perinbaba a dva svety,16.45
8099,702936,en,Sniper: Assassin's End,12.217
8100,257450,en,Piranha Sharks,12.137
8101,9093,en,The Four Feathers,10.013
8102,820530,ja,劇場版 抱かれたい男1位に脅されています。～スペイン編～,14.161
8103,426249,en,Lords of Chaos,9.527
8104,367462,en,68 Kill,8.894
8105,18220,en,Poison Ivy 2: Lily,11.033
8106,858064,en,Night of the Animated Dead,11.148
8107,16804,ja,おくりびと,11.763
8108,2778,en,Clifford,11.151
8109,468816,en,The Rising Hawk,10.044
8110,611562,en,Hollow Point,9.78
8111,422153,en,Hulk: Where Monsters Dwell,11.389
8112,991,en,The Man Who Fell to Earth,12.76
8113,79026,en,El padrino,9.522
8114,8193,en,Napoleon Dynamite,9.711
8115,812110,en,Power Rangers SPD: Zapped,9.012
8116,366696,en,The Red Pill,11.519
8117,245706,en,True Story,10.265
8118,112702,ja,変態家族 兄貴の嫁さん,16.419
8119,635237,en,Arthur & Merlin: Knights of Camelot,11.543
8120,14373,en,Death Wish II,12.259
8121,31473,en,An American Tail: The Treasure of Manhattan Island,10.51
8122,13437,en,Avenging Angelo,8.76
8123,3635,en,Girl with a Pearl Earring,9.26
8124,2165,en,Liberty Stands Still,8.76
8125,489927,en,The Kindergarten Teacher,12.523
8126,36079,ru,Сказка сказок,16.411
8127,10606,en,The Philadelphia Experiment,12.258
8128,10780,en,Overboard,11.508
8129,4464,en,Seabiscuit,11.009
8130,11849,en,Dungeons & Dragons,9.509
8131,435365,en,The Story of Star Wars,12.089
8132,365240,en,Cruise,7.412
8133,24833,en,Santa Buddies,11.76
8134,535437,en,Swiped,11.273
8135,478860,fr,Proxima,10.782
8136,527660,en,"Yes, God, Yes",11.045
8137,304357,en,Woman in Gold,11.713
8138,417812,en,Wildlife,11.272
8139,18254,en,Reds,10.256
8140,733156,en,Sightless,11.801
8141,291413,en,Within,9.015
8142,209185,en,The Grand Seduction,9.511
8143,9427,en,The Full Monty,11.006
8144,6961,en,The Wedding Date,11.257
8145,14424,en,Sex and Death 101,10.757
8146,568300,ko,러브 유어셀프 인 서울,13.522
8147,411144,en,We Have Always Lived in the Castle,10.524
8148,26602,en,Summer Catch,10.256
8149,527385,en,After the Wedding,14.025
8150,271948,ja,STAR DRIVER 閃亮的塔克特 THE MOVIE,12.538
8151,10863,en,Eye of the Needle,8.254
8152,776518,en,In the Same Breath,15.869
8153,10843,en,After Hours,9.754
8154,382542,en,Beyond the Call to Duty,11.152
8155,205048,fr,Oggy et les cafards,10.389
8156,820,en,JFK,14.753
8157,456611,ja,LUPIN THE IIIRD 血煙の石川五ェ門,13.402
8158,48246,en,Alvin and the Chipmunks Meet the Wolfman,11.254
8159,2925,en,The First Wives Club,10.754
8160,46581,fr,Contes immoraux,9.753
8161,18947,en,The Boat That Rocked,13.256
8162,10167,en,Half Past Dead,14.254
8163,9538,en,Scanners,10.502
8164,360603,en,Crown for Christmas,10.009
8165,14043,en,Nancy Drew,8.754
8166,27429,en,Shivers,11.252
8167,254201,da,Fasandræberne,11.008
8168,24163,cn,旺角卡門,9.501
8169,16314,en,3 Ninjas,12.701
8170,509364,fr,Grâce à Dieu,9.769
8171,16535,en,Titanic,12.842
8172,162903,en,The Fifth Estate,10.506
8173,9515,en,The Matador,9.203
8174,41382,en,Lottery Ticket,13.004
8175,14202,en,The Painted Veil,9.503
8176,760875,en,The Devil Below,12.704
8177,278427,en,Family Guy Presents: It's a Trap!,10.403
8178,48874,en,A Flintstones Christmas Carol,12.58
8179,89899,fr,Les infidèles,10.254
8180,916,en,Bullitt,11.501
8181,10885,en,Shutter,9.501
8182,19997,en,Niagara,10.5
8183,271674,en,Suite Française,11.255
8184,833393,es,La Civil,8.239
8185,513083,en,Wine Country,9.018
8186,384677,en,Set It Up,14.263
8187,546724,en,We Summon the Darkness,11.99
8188,40508,en,3 Ninjas Knuckle Up,11.698
8189,31347,ja,劇場版 カードキャプターさくら 封印されたカード,12.949
8190,12685,en,BloodRayne: The Third Reich,11.751
8191,687156,en,A Secret Love,10.26
8192,659991,en,Made in Italy,11.788
8193,408268,es,No Estamos Solos,9.345
8194,81250,en,Geek Charming,11.502
8195,682377,en,Chick Fight,10.048
8196,333354,en,Extortion,10.256
8197,10353,fr,Les Couloirs du Temps : Les Visiteurs II,9.748
8198,7211,en,Dan in Real Life,8.999
8199,375107,en,Duck Duck Goose,13.26
8200,19904,en,The Stepfather,11.75
8201,425194,de,Die kleine Hexe,12.758
8202,131358,en,Sex Files: Alien Erotica,11.427
8203,40348,it,Emanuelle nera,10.416
8204,412727,es,Fantasma,10.654
8205,11835,en,Death Sentence,10.748
8206,8427,en,I Spy,12.147
8207,500904,en,A Vigilante,11.264
8208,11780,en,Rob Roy,7.995
8209,28324,it,Emanuelle e gli ultimi cannibali,9.485
8210,449756,en,The Postcard Killings,9.775
8211,186759,en,Get a Job,10.503
8212,795853,en,Gaia,12.914
8213,496212,es,No dormirás,9.507
8214,5833,en,Casper's Haunted Christmas,8.246
8215,451500,fr,Santa & Cie,11.706
8216,32219,en,Blade: House of Chthon,11.056
8217,11897,en,How the West Was Won,9.995
8218,173,en,"20,000 Leagues Under the Sea",10.245
8219,356486,en,Lumberjack Man,16.275
8220,33473,en,Stomp the Yard 2: Homecoming,10.647
8221,613099,es,Legado en los huesos,11.519
8222,336960,en,Her Infidelity,9.69
8223,186579,en,Batman Tech,7.636
8224,14289,en,Fire Down Below,9.494
8225,624808,en,Love Wedding Repeat,10.774
8226,421447,fr,L'Ascension,12.002
8227,45242,en,Dennis the Menace Strikes Again!,10.744
8228,333674,en,Intruders,11.5
8229,10249,en,The Rocketeer,13.243
8230,11901,en,High Plains Drifter,11.242
8231,140,es,La mala educación,8.493
8232,206563,pt,Trash,10.748
8233,631,en,Sunrise: A Song of Two Humans,9.493
8234,238751,en,Best of the Best,11.742
8235,8675,en,Orgazmo,10.743
8236,517909,en,The Laundromat,11.764
8237,10258,en,The Madagascar Penguins in a Christmas Caper,9.243
8238,810731,en,Why Did You Kill Me?,16.251
8239,27130,en,I Walked with a Zombie,10.742
8240,8849,en,Alfie,10.993
8241,85621,cs,Muži v naději,9.245
8242,200505,en,Draft Day,10.496
8243,623464,en,Zombie Tidal Wave,10.643
8244,299551,en,The Atticus Institute,10.747
8245,876444,en,One December Night,11.697
8246,10704,en,Universal Soldier II: Brothers in Arms,11.611
8247,13785,en,Best in Show,10.44
8248,375867,en,Paris Can Wait,10.498
8249,46853,it,Maladolescenza,12.589
8250,32823,en,Get Him to the Greek,13.992
8251,11419,en,Vegas Vacation,11.99
8252,696,en,Manhattan,9.439
8253,627103,en,"Love, Weddings & Other Disasters",14.173
8254,20726,en,Little Giants,12.739
8255,74849,en,The Star Wars Holiday Special,12.739
8256,4551,en,Be Cool,9.49
8257,29912,en,The Robe,11.239
8258,619139,es,Porno para principiantes,10.231
8259,889924,en,Aida Rodriguez: Fighting Words,11.607
8260,13092,en,How to Lose Friends & Alienate People,9.99
8261,2163,en,Breakdown,12.239
8262,543583,en,Cinderella and the Secret Prince,10.733
8263,31947,en,King Kong Lives,10.487
8264,21835,cn,西遊記大結局之仙履奇緣,10.237
8265,7520,en,Cocktail,11.487
8266,295595,en,Soaked in Bleach,8.494
8267,95993,en,Demon Slayer,11.168
8268,16460,en,Garfield Gets Real,9.379
8269,339987,en,The Exception,11.747
8270,236737,es,Ocho apellidos vascos,10.242
8271,18955,fr,Coco,10.74
8272,11935,en,Capricorn One,9.237
8273,1714,en,Fahrenheit 451,9.238
8274,510096,en,The Swan Princess: A Royal Myztery,12.95
8275,70076,en,Lying to Be Perfect,11.889
8276,14629,en,Woman on Top,9.237
8277,521007,en,Superintelligence,12.791
8278,2322,en,Sneakers,9.486
8279,1883,en,Malcolm X,11.486
8280,564145,ru,Снежная Королева: Зазеркалье,11.092
8281,66125,en,Red Dog,8.99
8282,782310,en,Mayor Pete,15.467
8283,560391,en,Downhill,7.763
8284,342917,en,Batman Unlimited: Monster Mayhem,10.962
8285,11087,en,The Hand that Rocks the Cradle,12.735
8286,86555,en,Take This Waltz,8.738
8287,13220,en,Splinter,10.486
8288,867,en,Sliver,11.234
8289,515916,nl,Girl,12.649
8290,19595,en,Shark Bait,9.986
8291,3064,en,Chances Are,11.734
8292,560362,en,Rattlesnake,11.257
8293,477018,fr,Les Traducteurs,16.178
8294,157,en,Star Trek III: The Search for Spock,7.863
8295,14370,en,Real Genius,10.983
8296,438463,es,Madre,12.911
8297,236735,es,La isla mínima,10.489
8298,890280,en,Sex: Unzipped,9.327
8299,504947,en,Halloween: Black Eyes,8.545
8300,226,en,Boys Don't Cry,10.233
8301,585530,en,Showbiz Kids,11.079
8302,641,en,Requiem for a Dream,12.491
8303,12572,en,"New York, I Love You",10.983
8304,18881,ja,カイト,8.362
8305,103620,en,Maniac,10.235
8306,551808,en,Black Christmas,10.756
8307,373546,en,Chuck,9.74
8308,118412,ja,ベルセルク 黄金時代篇II ドルドレイ攻略,10.734
8309,13479,en,A Charlie Brown Thanksgiving,9.48
8310,19,de,Metropolis,16.081
8311,219225,en,Wolverine: Origin,9.725
8312,10536,en,The Italian Job,10.731
8313,2786,fr,Pierrot le fou,8.481
8314,539064,en,Zombie World 2,14.359
8315,16266,en,2012 Doomsday,11.591
8316,9955,en,Blades of Glory,11.481
8317,889110,ko,Go to Kill,16.139
8318,40080,en,The Cutting Edge: Fire & Ice,9.482
8319,12689,en,"Angus, Thongs and Perfect Snogging",10.231
8320,9542,en,The Hitcher,10.479
8321,9437,en,Kiss the Girls,13.43
8322,10326,en,Forever Young,10.729
8323,684097,en,Finding the Werewolf,9.601
8324,25756,en,Clownhouse,10.728
8325,577028,ru,Девятая,8.412
8326,433630,en,Inconceivable,11.988
8327,279144,en,"The Death of ""Superman Lives"": What Happened?",9.894
8328,250766,en,Life Itself,9.484
8329,4250,de,Pornorama,11.14
8330,457943,en,Slaughterhouse Rulez,10.244
8331,376166,fr,Mal de pierres,9.986
8332,470472,en,The Wilde Wedding,8.008
8333,17710,en,Hey Arnold! The Movie,10.978
8334,8984,en,Disclosure,11.727
8335,363689,en,The Unspoken,8.884
8336,602198,en,Saving Zoë,8.997
8337,340104,en,Lucy in the Sky,13.499
8338,19058,en,Down,9.477
8339,23514,en,The Rum Diary,9.73
8340,469274,fr,Nicky Larson et le parfum de Cupidon,9.742
8341,297806,en,I Saw the Light,11.682
8342,11481,en,Repulsion,9.926
8343,11170,en,We Are Marshall,10.477
8344,8090,en,Untraceable,8.227
8345,36675,en,Halloween Night,8.677
8346,9456,en,The Crow: Salvation,15.226
8347,286987,en,How to Build a Better Boy,10.231
8348,15907,en,Duma,9.976
8349,45324,en,Casino Jack,8.727
8350,816458,en,American Pie Revealed: The Complete Story of All Three Comedies,14.535
8351,6878,en,Homeward Bound: The Incredible Journey,10.974
8352,403431,en,Brigsby Bear,9.735
8353,85373,en,StreetDance 2,11.978
8354,250388,en,Rampage: Capital Punishment,8.979
8355,296130,en,Harbinger Down,9.73
8356,9573,en,Blood Work,11.474
8357,6529,en,Hondo,7.724
8358,10616,cn,殺手之王,10.723
8359,68557,ja,ひぐらしのなく頃に 誓,8.735
8360,7979,en,The Kite Runner,12.424
8361,71977,en,Freddy vs. Ghostbusters,8.903
8362,10067,en,The Shaggy Dog,10.474
8363,10984,en,Valentine,9.472
8364,437068,ko,택시운전사,10.432
8365,39229,ja,機動戦士ガンダムII 哀・戦士編,13.121
8366,19384,en,Dark Angel,10.721
8367,9464,en,Buffalo '66,8.471
8368,43619,fr,Partir,8.973
8369,11878,ja,用心棒,12.221
8370,517327,es,Animales sin collar,12.295
8371,13184,en,Bangkok Dangerous,10.722
8372,576071,en,Unplanned,8.988
8373,11625,fr,Astérix et le coup du menhir,10.47
8374,9346,en,Risky Business,10.97
8375,20770,en,But I'm a Cheerleader,8.72
8376,825793,en,Revealed: The Hunt for Bin Laden,11.596
8377,13939,en,Death Wish,10.969
8378,9445,en,Apt Pupil,9.47
8379,65364,en,Sexual Predator,12.91
8380,526429,ja,劇場版総集編【後編】メイドインアビス 放浪する黄昏,7.586
8381,10562,en,Under Suspicion,8.97
8382,327418,en,Batman Unlimited: Animal Instincts,13.724
8383,8881,en,Che: Part One,11.92
8384,775,fr,Le Voyage dans la Lune,12.469
8385,50850,en,The Second Jungle Book: Mowgli & Baloo,7.469
8386,43919,en,Hatchet II,10.721
8387,887171,en,Adrienne,12.788
8388,2039,en,Moonstruck,10.667
8389,123103,es,Aftershock,9.721
8390,11652,en,Invincible,9.469
8391,34098,en,Ticks,10.217
8392,9962,en,The Good Girl,8.718
8393,573227,es,La mala noche,9.724
8394,274,en,The Silence of the Lambs,10.991
8395,193687,en,Z for Zachariah,8.223
8396,9303,en,Bound,12.716
8397,14940,en,Gigantic,11.217
8398,13012,en,Felon,11.917
8399,718840,en,A Nice Girl Like You,15.503
8400,670439,en,Six Minutes to Midnight,10.542
8401,627394,en,iParty with Victorious,16.006
8402,17339,en,Force 10 From Navarone,8.715
8403,51497,en,Fast Five,11.397
8404,9697,en,Lady in the Water,9.716
8405,890823,en,Mr. Saturday Night,11.423
8406,204794,es,Los Verduleros 2,12.974
8407,703371,fi,Pieniä valheita,9.774
8408,11708,en,Chitty Chitty Bang Bang,9.965
8409,832,de,M - Eine Stadt sucht einen Mörder,15.996
8410,8973,en,Lord of Illusions,11.964
8411,566451,ja,Re:ゼロから始める異世界生活 氷結の絆,9.848
8412,348428,es,Cantinflas boxeador,12.644
8413,19236,en,Santa Sangre,9.213
8414,13972,en,The Women,9.715
8415,45657,en,The Ward,9.466
8416,41180,en,The Client List,8.966
8417,10859,en,Stakeout,8.163
8418,117942,en,Girls Gone Dead,12.547
8419,835112,en,Ted Bundy: American Boogeyman,9.732
8420,13150,en,Pride and Glory,9.715
8421,4474,en,My Super Ex-Girlfriend,12.465
8422,8840,en,DragonHeart,10.663
8423,466485,en,Conor McGregor: Notorious,8.473
8424,10669,en,Deliverance,12.362
8425,483184,it,Dogman,13.724
8426,548257,en,Alien Predator,10.916
8427,13461,it,Melissa P.,11.963
8428,1450,en,Blood: The Last Vampire,10.714
8429,496053,en,The Girlfriend Experience,10.337
8430,10692,en,Henry: Portrait of a Serial Killer,8.711
8431,9474,it,Il mio nome è Nessuno,9.461
8432,11023,en,Thirteen,12.712
8433,37347,en,Fort Apache,8.211
8434,11862,en,Father of the Bride Part II,9.461
8435,80,en,Before Sunset,14.461
8436,11857,en,Orange County,9.961
8437,401371,en,Mute,13.222
8438,76812,en,Black Butterfly,12.97
8439,273271,en,Time Lapse,7.215
8440,725239,en,The Swamp,12.798
8441,4255,en,The Party at Kitty and Stud's,11.559
8442,9754,en,Firewall,10.211
8443,829484,ja,モーレツ!透明変態人間 透け透けミラクル☆エロス,10.259
8444,10680,en,D3: The Mighty Ducks,10.21
8445,50126,en,Fallen,10.431
8446,483983,de,Ballon,12.424
8447,455957,en,Domino,10.729
8448,444902,en,Dirty Dancing,11.969
8449,342571,es,Una última y nos vamos,9.366
8450,779775,sv,Sagan om Karl-Bertil Jonssons julafton,14.229
8451,353609,en,Santa's Little Helper,10.965
8452,2179,en,Tenacious D in The Pick of Destiny,12.96
8453,14749,en,Space Buddies,8.711
8454,74092,ko,파수꾼,11.48
8455,554908,en,"Endings, Beginnings",12.493
8456,31608,en,Three Fugitives,8.457
8457,835517,nl,IJswee,15.929
8458,518454,en,The Work Wife,11.29
8459,60062,en,Judy Moody and the Not Bummer Summer,11.849
8460,25988,en,The Sleeping Dictionary,13.707
8461,9718,en,Talladega Nights: The Ballad of Ricky Bobby,14.958
8462,1875,fr,Fantômas contre Scotland Yard,11.207
8463,160055,da,Sonja - 16 år,12.577
8464,8069,en,Barbarella,9.657
8465,300,fr,La Science des rêves,10.208
8466,10952,en,New Jack City,10.456
8467,409164,en,Boys in the Trees,10.965
8468,80079,ja,チベット犬物語 ～金色のドージェ～,8.29
8469,8989,en,Harry and the Hendersons,8.706
8470,10139,en,Milk,14.458
8471,17707,en,Brokedown Palace,9.456
8472,8222,es,Tacones lejanos,7.205
8473,393738,el,Ερωτικό Πάθος,12.605
8474,643,ru,Броненосец Потёмкин,8.956
8475,299579,en,Northpole,8.46
8476,401065,en,The Axe Murders of Villisca,8.103
8477,45189,es,Sube y Baja,12.095
8478,39874,en,My Bloody Valentine,12.454
8479,16367,en,Kinky Boots,8.206
8480,2246,en,Malice,8.204
8481,390584,en,King Cobra,12.713
8482,433245,en,Take the 10,9.212
8483,14062,en,0.45,10.455
8484,575265,en,Mission: Impossible 8,8.486
8485,21299,en,Benji the Hunted,7.703
8486,2153,en,The Driver,9.953
8487,95516,en,Cleanskin,10.207
8488,617285,ko,아직 사랑하고 있습니까?,9.318
8489,210258,es,El día de los Albañiles II,9.673
8490,347757,en,Worry Dolls,8.72
8491,198,en,To Be or Not to Be,12.053
8492,16372,en,The Innocents,7.953
8493,10922,en,The Human Stain,7.703
8494,75623,en,The Howling: Reborn,14.716
8495,14392,zh,投名狀,8.704
8496,883891,en,The Making of Saw,11.823
8497,264357,sv,Sune på bilsemester,10.377
8498,73530,ja,マルドゥック・スクランブル 燃焼,13.296
8499,15875,en,Donovan's Reef,8.532
8500,9942,en,Major League,12.201
8501,648043,en,The Driver,9.816
8502,223221,en,Buying Sex,9.106
8503,840523,th,เกมล่าฆ่ารอด,15.866
8504,101731,en,The Magic of Belle Isle,11.203
8505,9031,it,Io sto con gli ippopotami,10.949
8506,582976,ru,Вмешательство,6.795
8507,29794,en,Howling II: Stirba - Werewolf Bitch,9.949
8508,9910,en,Two for the Money,9.451
8509,24238,en,Mary and Max,12.702
8510,11006,en,Smokey and the Bandit,12.649
8511,13757,en,Melody Time,7.949
8512,323665,en,Ava's Possessions,11.454
8513,413440,en,Pumpkin Pie Wars,7.847
8514,7364,en,Sahara,12.95
8515,135531,ja,劇場版 FAIRY TAIL 鳳凰の巫女,13.452
8516,21422,ja,名探偵コナン 時計じかけの摩天楼,11.949
8517,13855,ko,추격자,11.2
8518,82767,es,"¡A volar, joven!",11.508
8519,301372,en,Voice from the Stone,10.957
8520,346671,en,Little Evil,10.208
8521,14132,ja,超時空要塞マクロス 愛・おぼえていますか,11.447
8522,520679,en,Her Smell,12.615
8523,246,ja,座頭市,9.947
8524,12531,fr,L'Appartement,10.447
8525,574097,fr,"Roubaix, une lumière",8.968
8526,229407,en,Minions: Puppy,13.201
8527,33320,ja,千年女優,13.447
8528,550412,en,The Legend of Halloween Jack,11.784
8529,374052,en,The Love Witch,12.205
8530,41586,en,K-911,9.947
8531,1580,en,Rope,9.647
8532,586,en,Wag the Dog,10.947
8533,659067,fr,La Terre et le Sang,12.477
8534,18500,en,The Sandlot 2,11.947
8535,15338,en,Ace Ventura Jr: Pet Detective,10.448
8536,354072,zh,我的少女時代,11.702
8537,238603,en,Earth to Echo,9.95
8538,26255,en,Love Potion No. 9,7.945
8539,31442,ru,Иваново детство,8.945
8540,14365,en,Killing Me Softly,9.445
8541,2728,en,Postal,7.696
8542,802567,es,La chica nueva,7.633
8543,734586,en,Joker: Put on a Happy Face,11.675
8544,877181,en,Under the Helmet: The Legacy of Boba Fett,15.002
8545,364223,en,Strange Weather,10.913
8546,8011,en,Highlander III: The Sorcerer,9.944
8547,2616,en,Uncle Buck,8.694
8548,135309,en,Lake Placid: The Final Chapter,13.948
8549,34653,en,A Single Man,11.896
8550,21525,en,Tupac: Resurrection,8.694
8551,785533,en,The Princess Switch 3: Romancing the Star,12.331
8552,630322,en,Battle at Big Rock,7.556
8553,671577,en,The Human Voice,6.935
8554,430161,es,El faro de las orcas,11.952
8555,10739,en,Anything Else,9.694
8556,69060,es,Ahí está el detalle,9.703
8557,22798,en,Whip It,8.695
8558,732439,en,The End of Pokémon,12.597
8559,619441,es,Adiós,11.217
8560,6877,en,Failure to Launch,13.444
8561,481880,en,Trial by Fire,8.481
8562,14299,en,Cadillac Records,11.445
8563,2110,fr,WASABI,13.193
8564,888482,en,Kevin Garnett: Anything is Possible,15.788
8565,25388,en,March or Die,6.766
8566,84383,en,I Am Bruce Lee,13.445
8567,733057,id,Perempuan Bergaun Merah,15.782
8568,421624,en,Love You Like Christmas,11.53
8569,410314,en,A Wish for Christmas,8.95
8570,375355,en,Don't Hang Up,11.45
8571,14753,en,Silk,7.693
8572,10878,en,Saving Silverman,10.192
8573,544404,fr,Celle que vous croyez,7.709
8574,71688,en,The Iron Lady,13.444
8575,14219,en,Skinwalkers,10.442
8576,11542,en,Altered States,10.94
